grid_name,experiment_name,collection_temperature,scan_range,detector_distance,indexation,diff_limit,r_int,collection_program,processing_program,frames_collected,frame_conversion_program,diff_img_tiff_filename,grain_img_tiff_filename,frames_tiff_filenames,3D EM quality
grid_005003,exp_4329,295.0,111.0,650.0,93.54,0.89,0.1639,CrysAlisPro(CCD) 44.142a 64-bit (release 06-02-2026),CrysAlisPro(RED) 44.142a 64-bit (release 06-02-2026),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005003_exp_4329\exp_4329_middle_microed_diff_snapshot.tiff,./grid_005003_exp_4329\exp_4329_microed_grain_snapshot.tiff,./grid_005003_exp_4329\exp_4329_1_*.tiff,good
grid_005004,exp_4330,295.0,132.0,650.0,77.09,,,CrysAlisPro(CCD) 44.142a 64-bit (release 06-02-2026),CrysAlisPro(RED) 44.142a 64-bit (release 06-02-2026),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005004_exp_4330\exp_4330_middle_microed_diff_snapshot.tiff,./grid_005004_exp_4330\exp_4330_microed_grain_snapshot.tiff,./grid_005004_exp_4330\exp_4330_1_*.tiff,complex
grid_005005,exp_48,295.0,80.0,647.0,97.18,1.75,0.7014,CrysAlisPro(CCD) 43.95a 64-bit (release 03-11-2023),CrysAlisPro(RED) 43.95a 64-bit (release 03-11-2023),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005005_exp_48\exp_48_middle_microed_diff_snapshot.tiff,,./grid_005005_exp_48\exp_48_1_*.tiff,complex
grid_005006,exp_49,295.0,100.0,647.0,98.59,1.06,0.2566,CrysAlisPro(CCD) 43.95a 64-bit (release 03-11-2023),CrysAlisPro(RED) 43.95a 64-bit (release 03-11-2023),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005006_exp_49\exp_49_middle_microed_diff_snapshot.tiff,,./grid_005006_exp_49\exp_49_1_*.tiff,complex
grid_005007,exp_50,295.0,80.0,647.0,92.31,1.5,0.5843,CrysAlisPro(CCD) 43.95a 64-bit (release 03-11-2023),CrysAlisPro(RED) 43.95a 64-bit (release 03-11-2023),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005007_exp_50\exp_50_middle_microed_diff_snapshot.tiff,,./grid_005007_exp_50\exp_50_1_*.tiff,complex
grid_005008,exp_51,295.0,90.0,647.0,27.56,1.79,0.6961,CrysAlisPro(CCD) 43.95a 64-bit (release 03-11-2023),CrysAlisPro(RED) 43.95a 64-bit (release 03-11-2023),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005008_exp_51\exp_51_middle_microed_diff_snapshot.tiff,,./grid_005008_exp_51\exp_51_1_*.tiff,bad
grid_005009,exp_52,295.0,109.0,647.0,82.98,1.05,0.1854,CrysAlisPro(CCD) 43.95a 64-bit (release 03-11-2023),CrysAlisPro(RED) 43.95a 64-bit (release 03-11-2023),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005009_exp_52\exp_52_middle_microed_diff_snapshot.tiff,,./grid_005009_exp_52\exp_52_1_*.tiff,complex
grid_005010,exp_53,295.0,86.0,647.0,97.32,1.75,0.514,CrysAlisPro(CCD) 43.95a 64-bit (release 03-11-2023),CrysAlisPro(RED) 43.95a 64-bit (release 03-11-2023),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005010_exp_53\exp_53_middle_microed_diff_snapshot.tiff,,./grid_005010_exp_53\exp_53_1_*.tiff,complex
grid_005012,exp_54,295.0,83.0,647.0,97.88,0.87,0.1657,CrysAlisPro(CCD) 43.95a 64-bit (release 03-11-2023),CrysAlisPro(RED) 43.95a 64-bit (release 03-11-2023),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005012_exp_54\exp_54_middle_microed_diff_snapshot.tiff,,./grid_005012_exp_54\exp_54_1_*.tiff,good
grid_005013,exp_55,295.0,67.0,647.0,100.0,0.95,0.2844,CrysAlisPro(CCD) 43.95a 64-bit (release 03-11-2023),CrysAlisPro(RED) 43.95a 64-bit (release 03-11-2023),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005013_exp_55\exp_55_middle_microed_diff_snapshot.tiff,,./grid_005013_exp_55\exp_55_1_*.tiff,good
grid_005014,exp_56,295.0,107.0,647.0,91.88,1.64,0.4466,CrysAlisPro(CCD) 43.95a 64-bit (release 03-11-2023),CrysAlisPro(RED) 43.95a 64-bit (release 03-11-2023),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005014_exp_56\exp_56_middle_microed_diff_snapshot.tiff,,./grid_005014_exp_56\exp_56_1_*.tiff,complex
grid_005015,exp_57,295.0,107.0,647.0,84.27,1.59,0.3376,CrysAlisPro(CCD) 43.95a 64-bit (release 03-11-2023),CrysAlisPro(RED) 43.95a 64-bit (release 03-11-2023),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005015_exp_57\exp_57_middle_microed_diff_snapshot.tiff,,./grid_005015_exp_57\exp_57_1_*.tiff,complex
grid_005016,exp_58,295.0,107.0,647.0,85.96,1.72,0.5079,CrysAlisPro(CCD) 43.95a 64-bit (release 03-11-2023),CrysAlisPro(RED) 43.95a 64-bit (release 03-11-2023),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005016_exp_58\exp_58_middle_microed_diff_snapshot.tiff,,./grid_005016_exp_58\exp_58_1_*.tiff,complex
grid_005017,exp_59,295.0,106.0,647.0,99.87,0.89,0.1139,CrysAlisPro(CCD) 43.95a 64-bit (release 03-11-2023),CrysAlisPro(RED) 43.95a 64-bit (release 03-11-2023),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005017_exp_59\exp_59_middle_microed_diff_snapshot.tiff,,./grid_005017_exp_59\exp_59_1_*.tiff,good
grid_005021,exp_865,295.0,120.0,650.0,97.02,1.75,0.3193,CrysAlisPro(CCD) 43.119a 64-bit (release 08-04-2024),CrysAlisPro(RED) 43.119a 64-bit (release 08-04-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005021_exp_865\exp_865_middle_microed_diff_snapshot.tiff,./grid_005021_exp_865\exp_865_microed_grain_snapshot.tiff,./grid_005021_exp_865\exp_865_1_*.tiff,complex
grid_005022,exp_866,295.0,112.0,650.0,99.11,1.71,0.3873,CrysAlisPro(CCD) 43.119a 64-bit (release 08-04-2024),CrysAlisPro(RED) 43.119a 64-bit (release 08-04-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005022_exp_866\exp_866_middle_microed_diff_snapshot.tiff,./grid_005022_exp_866\exp_866_microed_grain_snapshot.tiff,./grid_005022_exp_866\exp_866_1_*.tiff,complex
grid_005023,exp_867,295.0,124.0,650.0,98.98,1.75,0.5188,CrysAlisPro(CCD) 43.119a 64-bit (release 08-04-2024),CrysAlisPro(RED) 43.119a 64-bit (release 08-04-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005023_exp_867\exp_867_middle_microed_diff_snapshot.tiff,./grid_005023_exp_867\exp_867_microed_grain_snapshot.tiff,./grid_005023_exp_867\exp_867_1_*.tiff,complex
grid_005024,exp_868,295.0,124.0,650.0,96.75,1.41,0.4646,CrysAlisPro(CCD) 43.119a 64-bit (release 08-04-2024),CrysAlisPro(RED) 43.119a 64-bit (release 08-04-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005024_exp_868\exp_868_middle_microed_diff_snapshot.tiff,./grid_005024_exp_868\exp_868_microed_grain_snapshot.tiff,./grid_005024_exp_868\exp_868_1_*.tiff,complex
grid_005026,exp_3202,295.0,120.0,648.0,98.87,1.07,0.1692,CrysAlisPro(CCD) 44.121a 64-bit (release 04-09-2025),CrysAlisPro(RED) 44.121a 64-bit (release 04-09-2025),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005026_exp_3202\exp_3202_middle_microed_diff_snapshot.tiff,./grid_005026_exp_3202\exp_3202_microed_grain_snapshot.tiff,./grid_005026_exp_3202\exp_3202_1_*.tiff,complex
grid_005027,exp_3203,295.0,130.0,648.0,42.04,,,CrysAlisPro(CCD) 44.121a 64-bit (release 04-09-2025),CrysAlisPro(RED) 44.121a 64-bit (release 04-09-2025),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005027_exp_3203\exp_3203_middle_microed_diff_snapshot.tiff,./grid_005027_exp_3203\exp_3203_microed_grain_snapshot.tiff,./grid_005027_exp_3203\exp_3203_1_*.tiff,bad
grid_005028,exp_3204,295.0,130.0,648.0,76.81,,,CrysAlisPro(CCD) 44.121a 64-bit (release 04-09-2025),CrysAlisPro(RED) 44.121a 64-bit (release 04-09-2025),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005028_exp_3204\exp_3204_middle_microed_diff_snapshot.tiff,./grid_005028_exp_3204\exp_3204_microed_grain_snapshot.tiff,./grid_005028_exp_3204\exp_3204_1_*.tiff,complex
grid_005029,exp_3205,295.0,130.0,648.0,96.84,1.12,0.2703,CrysAlisPro(CCD) 44.121a 64-bit (release 04-09-2025),CrysAlisPro(RED) 44.121a 64-bit (release 04-09-2025),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005029_exp_3205\exp_3205_middle_microed_diff_snapshot.tiff,./grid_005029_exp_3205\exp_3205_microed_grain_snapshot.tiff,./grid_005029_exp_3205\exp_3205_1_*.tiff,complex
grid_005030,exp_3206,295.0,130.0,648.0,47.67,,,CrysAlisPro(CCD) 44.121a 64-bit (release 04-09-2025),CrysAlisPro(RED) 44.121a 64-bit (release 04-09-2025),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005030_exp_3206\exp_3206_middle_microed_diff_snapshot.tiff,./grid_005030_exp_3206\exp_3206_microed_grain_snapshot.tiff,./grid_005030_exp_3206\exp_3206_1_*.tiff,bad
grid_005031,exp_2902,295.0,120.0,650.0,96.97,1.05,0.2088,CrysAlisPro(CCD) 44.118a 64-bit (release 22-07-2025),CrysAlisPro(RED) 44.118a 64-bit (release 22-07-2025),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005031_exp_2902\exp_2902_middle_microed_diff_snapshot.tiff,./grid_005031_exp_2902\exp_2902_microed_grain_snapshot.tiff,./grid_005031_exp_2902\exp_2902_1_*.tiff,complex
grid_005032,exp_2903,295.0,100.0,650.0,98.78,0.84,0.1688,CrysAlisPro(CCD) 44.118a 64-bit (release 22-07-2025),CrysAlisPro(RED) 44.118a 64-bit (release 22-07-2025),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005032_exp_2903\exp_2903_middle_microed_diff_snapshot.tiff,./grid_005032_exp_2903\exp_2903_microed_grain_snapshot.tiff,./grid_005032_exp_2903\exp_2903_1_*.tiff,good
grid_005036,exp_2046,295.0,110.0,642.0,96.39,0.85,0.085,Unknown,CrysAlisPro(RED) 44.95a 64-bit,20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005036_exp_2046\exp_2046_middle_microed_diff_snapshot.tiff,./grid_005036_exp_2046\exp_2046_microed_grain_snapshot.tiff,./grid_005036_exp_2046\exp_2046_1_*.tiff,good
grid_005037,exp_2047,295.0,140.0,642.0,98.19,0.84,0.1327,CrysAlisPro(CCD) 44.88a 64-bit (release 09-01-2025),CrysAlisPro(RED) 44.88a 64-bit (release 09-01-2025),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005037_exp_2047\exp_2047_middle_microed_diff_snapshot.tiff,./grid_005037_exp_2047\exp_2047_microed_grain_snapshot.tiff,./grid_005037_exp_2047\exp_2047_1_*.tiff,good
grid_005038,exp_2048,295.0,140.0,642.0,98.86,0.85,0.1624,CrysAlisPro(CCD) 44.88a 64-bit (release 09-01-2025),CrysAlisPro(RED) 44.88a 64-bit (release 09-01-2025),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005038_exp_2048\exp_2048_middle_microed_diff_snapshot.tiff,./grid_005038_exp_2048\exp_2048_microed_grain_snapshot.tiff,./grid_005038_exp_2048\exp_2048_1_*.tiff,good
grid_005042,exp_2046,,110.0,642.0,96.39,0.85,0.085,Unknown,Unknown,0,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005042_exp_2046\exp_2046_middle_microed_diff_snapshot.tiff,./grid_005042_exp_2046\exp_2046_microed_grain_snapshot.tiff,,good
grid_005043,exp_2047,,140.0,642.0,98.19,0.84,0.1303,Unknown,Unknown,0,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005043_exp_2047\exp_2047_middle_microed_diff_snapshot.tiff,./grid_005043_exp_2047\exp_2047_microed_grain_snapshot.tiff,,good
grid_005044,exp_2048,,140.0,642.0,98.86,0.85,0.1624,Unknown,Unknown,0,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005044_exp_2048\exp_2048_middle_microed_diff_snapshot.tiff,./grid_005044_exp_2048\exp_2048_microed_grain_snapshot.tiff,,good
grid_005048,exp_1,295.0,102.0,647.0,0.0,,,CrysAlisPro(CCD) 43.94a 64-bit (release 20-10-2023),CrysAlisPro(RED) 43.94a 64-bit (release 20-10-2023),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005048_exp_1\exp_1_middle_microed_diff_snapshot.tiff,,./grid_005048_exp_1\exp_1_1_*.tiff,bad
grid_005049,exp_2,295.0,85.0,647.0,79.07,1.73,0.4249,CrysAlisPro(CCD) 43.94a 64-bit (release 20-10-2023),CrysAlisPro(RED) 43.94a 64-bit (release 20-10-2023),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005049_exp_2\exp_2_middle_microed_diff_snapshot.tiff,,./grid_005049_exp_2\exp_2_1_*.tiff,complex
grid_005050,exp_3,295.0,110.0,647.0,100.0,0.93,0.2691,CrysAlisPro(CCD) 43.94a 64-bit (release 20-10-2023),CrysAlisPro(RED) 43.94a 64-bit (release 20-10-2023),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005050_exp_3\exp_3_middle_microed_diff_snapshot.tiff,,./grid_005050_exp_3\exp_3_1_*.tiff,good
grid_005051,exp_4,295.0,90.0,647.0,73.4,,,CrysAlisPro(CCD) 43.94a 64-bit (release 20-10-2023),CrysAlisPro(RED) 43.94a 64-bit (release 20-10-2023),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005051_exp_4\exp_4_middle_microed_diff_snapshot.tiff,,./grid_005051_exp_4\exp_4_1_*.tiff,complex
grid_005052,exp_5,295.0,105.0,647.0,0.0,,,CrysAlisPro(CCD) 43.94a 64-bit (release 20-10-2023),CrysAlisPro(RED) 43.94a 64-bit (release 20-10-2023),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005052_exp_5\exp_5_middle_microed_diff_snapshot.tiff,,./grid_005052_exp_5\exp_5_1_*.tiff,bad
grid_005053,exp_6,295.0,80.0,647.0,97.42,1.64,0.5441,CrysAlisPro(CCD) 43.94a 64-bit (release 20-10-2023),CrysAlisPro(RED) 43.94a 64-bit (release 20-10-2023),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005053_exp_6\exp_6_middle_microed_diff_snapshot.tiff,,./grid_005053_exp_6\exp_6_1_*.tiff,complex
grid_005054,exp_7,295.0,100.0,647.0,100.0,0.87,0.2655,CrysAlisPro(CCD) 43.94a 64-bit (release 20-10-2023),CrysAlisPro(RED) 43.94a 64-bit (release 20-10-2023),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005054_exp_7\exp_7_middle_microed_diff_snapshot.tiff,,./grid_005054_exp_7\exp_7_1_*.tiff,good
grid_005055,exp_8,295.0,95.0,647.0,72.87,1.39,0.3231,CrysAlisPro(CCD) 43.94a 64-bit (release 20-10-2023),CrysAlisPro(RED) 43.94a 64-bit (release 20-10-2023),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005055_exp_8\exp_8_middle_microed_diff_snapshot.tiff,,./grid_005055_exp_8\exp_8_1_*.tiff,complex
grid_005057,exp_1,295.0,80.0,647.0,51.67,1.72,0.6426,CrysAlisPro(CCD) 43.95a 64-bit (release 03-11-2023),CrysAlisPro(RED) 43.95a 64-bit (release 03-11-2023),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005057_exp_1\exp_1_middle_microed_diff_snapshot.tiff,,./grid_005057_exp_1\exp_1_1_*.tiff,complex
grid_005058,exp_2,295.0,106.0,647.0,0.0,1.69,0.6158,CrysAlisPro(CCD) 43.95a 64-bit (release 03-11-2023),CrysAlisPro(RED) 43.95a 64-bit (release 03-11-2023),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005058_exp_2\exp_2_middle_microed_diff_snapshot.tiff,,./grid_005058_exp_2\exp_2_1_*.tiff,bad
grid_005059,exp_3,295.0,70.0,647.0,48.26,1.75,0.4083,CrysAlisPro(CCD) 43.95a 64-bit (release 03-11-2023),CrysAlisPro(RED) 43.95a 64-bit (release 03-11-2023),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005059_exp_3\exp_3_middle_microed_diff_snapshot.tiff,,./grid_005059_exp_3\exp_3_1_*.tiff,bad
grid_005060,exp_4,295.0,100.0,647.0,27.31,0.91,0.1091,CrysAlisPro(CCD) 43.95a 64-bit (release 03-11-2023),CrysAlisPro(RED) 43.95a 64-bit (release 03-11-2023),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005060_exp_4\exp_4_middle_microed_diff_snapshot.tiff,,./grid_005060_exp_4\exp_4_1_*.tiff,bad
grid_005061,exp_5,295.0,85.0,647.0,95.83,1.45,0.1943,CrysAlisPro(CCD) 43.95a 64-bit (release 03-11-2023),CrysAlisPro(RED) 43.95a 64-bit (release 03-11-2023),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005061_exp_5\exp_5_middle_microed_diff_snapshot.tiff,,./grid_005061_exp_5\exp_5_1_*.tiff,complex
grid_005062,exp_6,295.0,80.0,647.0,100.0,1.53,0.3949,CrysAlisPro(CCD) 43.95a 64-bit (release 03-11-2023),CrysAlisPro(RED) 43.95a 64-bit (release 03-11-2023),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005062_exp_6\exp_6_middle_microed_diff_snapshot.tiff,,./grid_005062_exp_6\exp_6_1_*.tiff,complex
grid_005063,exp_7,295.0,85.0,647.0,0.0,,,CrysAlisPro(CCD) 43.95a 64-bit (release 03-11-2023),CrysAlisPro(RED) 43.95a 64-bit (release 03-11-2023),0,,,,,bad
grid_005065,exp_1,295.0,135.0,647.0,0.0,,,CrysAlisPro(CCD) 43.94a 64-bit (release 20-10-2023),CrysAlisPro(RED) 43.94a 64-bit (release 20-10-2023),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005065_exp_1\exp_1_middle_microed_diff_snapshot.tiff,,./grid_005065_exp_1\exp_1_1_*.tiff,bad
grid_005066,exp_10,295.0,95.0,647.0,90.14,1.9,0.3076,CrysAlisPro(CCD) 43.94a 64-bit (release 20-10-2023),CrysAlisPro(RED) 43.94a 64-bit (release 20-10-2023),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005066_exp_10\exp_10_middle_microed_diff_snapshot.tiff,,./grid_005066_exp_10\exp_10_1_*.tiff,complex
grid_005067,exp_11,295.0,120.0,647.0,93.15,1.74,0.4195,CrysAlisPro(CCD) 43.94a 64-bit (release 20-10-2023),CrysAlisPro(RED) 43.94a 64-bit (release 20-10-2023),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005067_exp_11\exp_11_middle_microed_diff_snapshot.tiff,,./grid_005067_exp_11\exp_11_1_*.tiff,complex
grid_005068,exp_12,295.0,140.0,647.0,80.16,1.73,0.5288,CrysAlisPro(CCD) 43.94a 64-bit (release 20-10-2023),CrysAlisPro(RED) 43.94a 64-bit (release 20-10-2023),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005068_exp_12\exp_12_middle_microed_diff_snapshot.tiff,,./grid_005068_exp_12\exp_12_1_*.tiff,complex
grid_005069,exp_13,295.0,140.0,647.0,92.01,1.29,0.3393,CrysAlisPro(CCD) 43.94a 64-bit (release 20-10-2023),CrysAlisPro(RED) 43.94a 64-bit (release 20-10-2023),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005069_exp_13\exp_13_middle_microed_diff_snapshot.tiff,,./grid_005069_exp_13\exp_13_1_*.tiff,complex
grid_005070,exp_14,295.0,138.0,647.0,33.88,1.95,0.5023,CrysAlisPro(CCD) 43.94a 64-bit (release 20-10-2023),CrysAlisPro(RED) 43.94a 64-bit (release 20-10-2023),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005070_exp_14\exp_14_middle_microed_diff_snapshot.tiff,,./grid_005070_exp_14\exp_14_1_*.tiff,bad
grid_005071,exp_15,295.0,130.0,647.0,40.37,1.74,0.5267,CrysAlisPro(CCD) 43.94a 64-bit (release 20-10-2023),CrysAlisPro(RED) 43.94a 64-bit (release 20-10-2023),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005071_exp_15\exp_15_middle_microed_diff_snapshot.tiff,,./grid_005071_exp_15\exp_15_1_*.tiff,bad
grid_005072,exp_16,295.0,120.0,647.0,48.59,1.73,0.6129,CrysAlisPro(CCD) 43.94a 64-bit (release 20-10-2023),CrysAlisPro(RED) 43.94a 64-bit (release 20-10-2023),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005072_exp_16\exp_16_middle_microed_diff_snapshot.tiff,,./grid_005072_exp_16\exp_16_1_*.tiff,bad
grid_005073,exp_17,295.0,135.0,647.0,76.03,1.73,0.5132,CrysAlisPro(CCD) 43.94a 64-bit (release 20-10-2023),CrysAlisPro(RED) 43.94a 64-bit (release 20-10-2023),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005073_exp_17\exp_17_middle_microed_diff_snapshot.tiff,,./grid_005073_exp_17\exp_17_1_*.tiff,complex
grid_005074,exp_18,295.0,135.0,647.0,31.7,1.59,0.5166,CrysAlisPro(CCD) 43.94a 64-bit (release 20-10-2023),CrysAlisPro(RED) 43.94a 64-bit (release 20-10-2023),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005074_exp_18\exp_18_middle_microed_diff_snapshot.tiff,,./grid_005074_exp_18\exp_18_1_*.tiff,bad
grid_005075,exp_19,295.0,103.0,647.0,41.33,,,CrysAlisPro(CCD) 43.94a 64-bit (release 20-10-2023),CrysAlisPro(RED) 43.94a 64-bit (release 20-10-2023),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005075_exp_19\exp_19_middle_microed_diff_snapshot.tiff,,./grid_005075_exp_19\exp_19_1_*.tiff,bad
grid_005076,exp_2,295.0,130.0,647.0,45.48,1.95,0.6336,CrysAlisPro(CCD) 43.94a 64-bit (release 20-10-2023),CrysAlisPro(RED) 43.94a 64-bit (release 20-10-2023),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005076_exp_2\exp_2_middle_microed_diff_snapshot.tiff,,./grid_005076_exp_2\exp_2_1_*.tiff,bad
grid_005077,exp_3,295.0,138.0,647.0,32.65,1.57,0.6866,CrysAlisPro(CCD) 43.94a 64-bit (release 20-10-2023),CrysAlisPro(RED) 43.94a 64-bit (release 20-10-2023),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005077_exp_3\exp_3_middle_microed_diff_snapshot.tiff,,./grid_005077_exp_3\exp_3_1_*.tiff,bad
grid_005078,exp_4,295.0,135.0,647.0,55.0,1.73,0.3832,CrysAlisPro(CCD) 43.94a 64-bit (release 20-10-2023),CrysAlisPro(RED) 43.94a 64-bit (release 20-10-2023),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005078_exp_4\exp_4_middle_microed_diff_snapshot.tiff,,./grid_005078_exp_4\exp_4_1_*.tiff,complex
grid_005079,exp_5,295.0,135.0,647.0,89.77,1.73,0.4489,CrysAlisPro(CCD) 43.94a 64-bit (release 20-10-2023),CrysAlisPro(RED) 43.94a 64-bit (release 20-10-2023),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_005079_exp_5\exp_5_middle_microed_diff_snapshot.tiff,,./grid_005079_exp_5\exp_5_1_*.tiff,complex
